"STATION","NAME","DATE","TAVG","TOBS"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-02-25","16",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-02-26","9",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-02-27","8",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-02-28","1",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-01","20",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-02","12",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-03","3",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-04","10",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-05","17",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-06","13",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-07","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-08","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-09","24",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-10","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-11","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-12","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-13","11",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-14","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-15","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-16","18",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-17","16",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-18","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-19","39",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-20","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-21","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-22","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-23","21",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-24","20",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-25","24",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-26","19",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-27","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-28","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-29","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-30","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-03-31","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-01","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-02","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-03","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-04","38",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-05","36",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-06","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-07","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-08","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-09","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-10","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-11","50",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-12","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-13","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-14","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-15","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-16","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-17","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-18","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-19","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-20","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-21","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-22","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-23","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-24","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-25","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-26","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-27","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-28","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-29","56",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-04-30","57",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-01","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-02","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-03","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-04","50",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-05","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-06","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-07","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-08","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-09","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-10","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-11","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-12","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-13","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-14","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-15","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-16","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-17","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-18","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-19","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-20","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-21","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-22","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-23","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-24","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-25","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-26","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-27","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-28","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-29","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-30","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-05-31","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-01","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-02","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-03","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-04","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-05","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-06","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-07","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-08","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-09","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-10","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-11","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-12","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-13","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-14","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-15","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-16","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-17","77",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-18","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-19","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-20","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-21","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-22","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-23","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-24","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-25","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-26","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-27","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-28","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-29","77",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-06-30","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-01","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-02","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-03","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-04","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-05","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-06","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-07","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-08","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-09","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-10","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-11","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-12","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-13","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-14","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-15","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-16","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-17","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-18","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-19","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-20","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-21","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-22","76",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-23","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-24","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-25","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-26","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-27","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-28","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-29","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-30","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-07-31","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-01","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-02","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-03","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-04","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-05","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-06","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-07","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-08","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-09","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-10","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-11","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-12","65",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-13","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-14","61",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-15","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-16","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-17","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-18","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-19","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-20","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-21","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-22","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-23","73",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-24","71",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-25","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-26","75",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-27","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-28","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-29","66",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-30","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-08-31","74",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-01","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-02","72",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-03","69",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-04","70",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-05","78",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-06","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-07","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-08","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-09","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-10","68",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-11","57",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-12","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-13","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-14","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-15","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-16","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-17","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-18","53",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-19","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-20","64",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-21","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-22","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-23","57",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-24","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-25","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-26","60",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-27","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-28","62",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-29","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-09-30","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-01","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-02","59",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-03","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-04","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-05","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-06","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-07","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-08","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-09","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-10","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-11","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-12","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-13","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-14","67",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-15","58",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-16","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-17","55",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-18","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-19","40",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-20","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-21","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-22","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-23","41",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-24","48",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-25","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-26","51",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-27","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-28","63",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-29","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-30","42",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-10-31","41",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-01","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-02","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-03","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-04","54",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-05","46",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-06","44",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-07","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-08","39",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-09","37",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-10","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-11","50",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-12","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-13","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-14","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-15","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-16","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-17","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-18","17",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-19","18",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-20","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-21","17",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-22","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-23","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-24","49",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-25","30",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-26","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-27","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-28","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-29","33",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-11-30","52",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-01","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-02","22",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-03","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-04","27",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-05","32",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-06","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-07","28",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-08","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-09","34",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-10","29",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-11","26",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-12","31",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-13","35",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-14","45",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-15","47",
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","2014-12-16","44",
